address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state
9111 N 59th Ave,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'HasTV': True, 'RestaurantsGoodForGroups': False, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': False, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",WSfz5kLCsEgrGSYGp9XrLA,"['Chinese', 'Fast Food', 'Restaurants']",Glendale,"{'Monday': '10:00-21:30', 'Tuesday': '10:00-21:30', 'Friday': '10:00-22:00', 'Wednesday': '10:00-21:30', 'Thursday': '10:00-22:00', 'Sunday': '10:30-21:30', 'Saturday': '10:30-22:00'}",1,33.5686908,-112.1862615,Panda Express,,85302.0,34,2.5,AZ
2905 W Ray Rd,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': True, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",DI6WQYe8tSigjzlmMYMpkw,"['Fast Food', 'Restaurants', 'Chinese']",Chandler,"{'Monday': '10:00-21:30', 'Tuesday': '10:00-21:30', 'Friday': '10:00-22:00', 'Wednesday': '10:00-21:30', 'Thursday': '10:00-21:30', 'Sunday': '10:00-21:30', 'Saturday': '10:00-22:00'}",1,33.319887300000005,-111.8918697,Panda Express,,85224.0,33,2.5,AZ
"9397 E Shea Blvd, Ste 125","{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsGoodForGroups': True, 'Caters': True, 'WiFi': 'free', 'RestaurantsReservations': False, 'BusinessAcceptsBitcoin': False, 'RestaurantsTableService': True, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'DogsAllowed': False, 'BikeParking': True, 'OutdoorSeating': True, 'RestaurantsPriceRange2': 2, 'RestaurantsDelivery': True, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}}",SBNucLXc9dQP6VBj__XOmQ,"['Comfort Food', 'Chinese', 'Restaurants', 'Asian Fusion', 'American (New)', 'Thai']",Scottsdale,"{'Monday': '11:00-22:00', 'Tuesday': '11:00-22:00', 'Friday': '11:00-22:00', 'Wednesday': '11:00-22:00', 'Thursday': '11:00-22:00', 'Sunday': '11:00-21:00', 'Saturday': '11:00-22:00'}",1,33.581511,-111.879218,Ling & Louie's Asian Bar and Grill,,85260.0,264,4.0,AZ
"7369 W Bell Rd, Suite 1","{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': True, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': False, 'RestaurantsTableService': False}",aTZ2HR6jvbXhJoavNFKxZg,"['Chinese', 'Restaurants', 'Fast Food']",Peoria,"{'Monday': '10:00-21:30', 'Tuesday': '10:00-21:30', 'Friday': '10:00-22:00', 'Wednesday': '10:00-21:30', 'Thursday': '10:00-21:30', 'Sunday': '10:30-21:00', 'Saturday': '10:00-22:00'}",1,33.637680100000004,-112.2174126,Panda Express,,85382.0,26,3.0,AZ
"13732 W Bell Rd, Space 16","{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': False, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",fxZ8B05ROM1BSAdlh7p1MQ,"['Fast Food', 'Restaurants', 'Chinese']",Surprise,"{'Monday': '10:00-22:00', 'Tuesday': '10:00-22:00', 'Friday': '10:00-22:30', 'Wednesday': '10:00-22:00', 'Thursday': '10:00-22:00', 'Sunday': '10:00-22:00', 'Saturday': '10:00-22:30'}",1,33.6407187,-112.3544018,Panda Express,,85374.0,30,2.5,AZ
"1085 W Queen Creek Rd, Ste 1","{'RestaurantsTableService': True, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'Alcohol': 'beer_and_wine', 'Caters': True, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': False, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",uO-jz7dBD1pzu17V_RIVLw,"['Restaurants', 'Japanese', 'Gluten-Free', 'Fast Food', 'Asian Fusion', 'Chinese', 'Sushi Bars', 'Salad']",Chandler,"{'Monday': '11:00-21:30', 'Tuesday': '11:00-21:30', 'Friday': '11:00-21:30', 'Wednesday': '11:00-21:30', 'Thursday': '11:00-21:30', 'Sunday': '11:00-21:30', 'Saturday': '11:00-21:30'}",1,33.2611476514,-111.86053589,Pei Wei,,85248.0,104,3.0,AZ
5115 N Dysart Rd,{},iHoJViTxMmIpoMlx3lqtxg,"['Chinese', 'Restaurants', 'Asian Fusion', 'Fast Food']",Litchfield Park,"{'Monday': '11:00-20:00', 'Tuesday': '11:00-20:00', 'Friday': '11:00-20:00', 'Wednesday': '11:00-20:00', 'Thursday': '11:00-20:00', 'Sunday': '11:00-20:00', 'Saturday': '11:00-20:00'}",1,33.5095818,-112.339323,Rice Garden,,85340.0,3,1.0,AZ
1320 W Elliot Rd,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': True, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': False, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",maGqjGXYPzal3YydKu8wjQ,"['Chinese', 'Fast Food', 'Restaurants']",Tempe,"{'Monday': '9:30-21:30', 'Tuesday': '9:30-21:30', 'Friday': '9:30-22:00', 'Wednesday': '9:30-21:30', 'Thursday': '9:30-21:30', 'Sunday': '10:00-21:00', 'Saturday': '10:00-10:00'}",1,33.3495026,-111.9602215,Panda Express,,85284.0,25,2.5,AZ
"267 E Bell Rd, Ste 1","{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'Alcohol': 'beer_and_wine', 'Caters': True, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'WheelchairAccessible': True, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': False, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",355zerURpj4IMs2no238_A,"['Chinese', 'Asian Fusion', 'Restaurants', 'Fast Food', 'Gluten-Free']",Phoenix,"{'Monday': '11:00-21:30', 'Tuesday': '11:00-21:30', 'Friday': '11:00-22:00', 'Wednesday': '11:00-21:30', 'Thursday': '11:00-21:30', 'Sunday': '11:00-21:30', 'Saturday': '11:00-22:00'}",1,33.6402046465,-112.07093238799999,Pei Wei,,85022.0,101,3.0,AZ
690 N Estrella Pkwy,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",iPtSfoSBj7r72pxDlM3pcg,"['Fast Food', 'Restaurants', 'Chinese']",Goodyear,"{'Monday': '10:00-21:30', 'Tuesday': '10:00-21:30', 'Friday': '10:00-22:00', 'Wednesday': '10:00-21:30', 'Thursday': '10:00-21:30', 'Sunday': '10:00-21:30', 'Saturday': '10:00-22:00'}",1,33.4542769,-112.3932055,Panda Express,,85338.0,42,2.0,AZ
7014 E Camelback,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': False, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'very_loud', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'WheelchairAccessible': True, 'BikeParking': False, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': False, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",D268cSH_SyE17-i2yP9pag,"['Chinese', 'Fast Food', 'Restaurants']",Scottsdale,"{'Monday': '10:00-21:00', 'Tuesday': '10:00-21:00', 'Friday': '10:00-21:00', 'Wednesday': '10:00-21:00', 'Thursday': '10:00-21:00', 'Sunday': '11:00-18:00', 'Saturday': '10:00-21:00'}",1,33.50283710000001,-111.9294198,Panda Express,,85251.0,10,3.5,AZ
31 S Higley Rd,"{'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'RestaurantsDelivery': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': True}",0k5W44XU4uSEsPA163LKjQ,"['Restaurants', 'Fast Food', 'Chinese', 'Japanese']",Higley,"{'Monday': '10:00-21:30', 'Tuesday': '10:00-21:30', 'Friday': '10:00-22:00', 'Wednesday': '10:00-21:30', 'Thursday': '10:00-21:30', 'Sunday': '10:30-20:30', 'Saturday': '10:00-22:00'}",1,33.3498347814,-111.72043204299999,Panda Express,,85236.0,18,2.0,AZ
21001 Tatum Blvd,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': True, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': False, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",ZaMY0vMwnpx-kbAK5ROhHg,"['Chinese', 'Desserts', 'Asian Fusion', 'Food', 'Caterers', 'Event Planning & Services', 'Restaurants', 'Fast Food']",Phoenix,"{'Monday': '10:30-21:30', 'Tuesday': '10:30-21:30', 'Friday': '10:30-22:00', 'Wednesday': '10:30-21:30', 'Thursday': '10:30-21:30', 'Sunday': '10:30-21:00', 'Saturday': '10:30-22:00'}",1,33.676354,-111.9736513,Panda Express,,85050.0,18,2.5,AZ
11555 W Van Buren St,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': True, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'quiet', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': False, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",G_1M9_yX5ThAROn1zKKpQg,"['Chinese', 'Restaurants', 'Fast Food']",Avondale,"{'Monday': '10:00-21:30', 'Tuesday': '10:00-21:30', 'Friday': '10:00-21:30', 'Wednesday': '10:00-21:30', 'Thursday': '10:00-21:30', 'Sunday': '10:30-21:30', 'Saturday': '10:00-21:30'}",1,33.4490018,-112.3078831,Panda Express,,85323.0,24,2.5,AZ
8700 E Raintree Dr,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'Alcohol': 'beer_and_wine', 'Caters': True, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': False, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",YpnvKqeVD7dqZ9Mr0SGw6A,"['Restaurants', 'Thai', 'Asian Fusion', 'Fast Food', 'Chinese', 'Gluten-Free']",Scottsdale,"{'Monday': '11:00-21:00', 'Tuesday': '11:00-21:00', 'Friday': '11:00-21:30', 'Wednesday': '11:00-21:00', 'Thursday': '11:00-21:00', 'Sunday': '11:00-21:00', 'Saturday': '11:00-21:30'}",1,33.6187384,-111.8932993,Pei Wei,,85260.0,110,3.0,AZ
4025 E Chandler Blvd,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': False, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': False, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': False, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",BzgeGVOPetKDcgv9FCbpkw,"['Chinese', 'Fast Food', 'Restaurants']",Phoenix,"{'Monday': '10:00-22:00', 'Tuesday': '10:00-22:00', 'Friday': '10:00-22:30', 'Wednesday': '10:00-22:00', 'Thursday': '10:00-22:00', 'Sunday': '10:30-21:30', 'Saturday': '10:30-22:30'}",1,33.3044612,-111.9945753,Panda Express,,85048.0,14,3.5,AZ
10637 N Tatum Blvd,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': False, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': False, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",wZ3MABp8WcSHfZrlEQa5dw,"['Restaurants', 'Fast Food', 'Chinese']",Phoenix,"{'Monday': '10:00-21:00', 'Tuesday': '10:00-21:00', 'Friday': '10:00-21:30', 'Wednesday': '10:00-21:00', 'Thursday': '10:00-21:00', 'Sunday': '10:30-21:00', 'Saturday': '10:00-21:30'}",1,33.5842663,-111.9767865,Panda Express,,85028.0,13,2.0,AZ
1020 E Pecos Rd,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': True, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': False, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",PM2u75n_bJA_hvWcvko_tA,"['Chinese', 'Fast Food', 'Restaurants']",Chandler,"{'Monday': '10:30-21:30', 'Tuesday': '10:30-21:30', 'Friday': '10:30-22:00', 'Wednesday': '10:30-21:30', 'Thursday': '10:30-21:30', 'Sunday': '11:00-21:30', 'Saturday': '10:30-22:00'}",1,33.2928741693,-111.82348661200001,Panda Express,,85225.0,15,2.0,AZ
"4750 S 48th St, Ste 121","{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': True, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': False, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",fGrE4Om-cTh_JgQC42qx9A,"['Fast Food', 'Restaurants', 'Chinese']",Phoenix,"{'Monday': '9:30-21:00', 'Tuesday': '9:30-21:00', 'Friday': '9:30-21:30', 'Wednesday': '9:30-21:00', 'Thursday': '9:30-21:00', 'Sunday': '10:30-21:00', 'Saturday': '10:00-21:30'}",1,33.4041326,-111.9788941,Panda Express,,85040.0,34,2.5,AZ
10110 Mcdowell,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': True, 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'quiet', 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': False, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",Dxx9L6_wyfjiZieJJurptw,"['Restaurants', 'Chinese', 'Fast Food']",Avondale,"{'Monday': '10:30-21:30', 'Tuesday': '10:30-21:30', 'Friday': '10:30-22:00', 'Wednesday': '10:30-21:30', 'Thursday': '10:30-21:30', 'Sunday': '10:30-21:00', 'Saturday': '10:30-22:00'}",1,33.465335100000004,-112.2773056,Panda Express,,85323.0,17,3.0,AZ
"20851 N Scottsdale Rd, Ste 105","{'Alcohol': 'beer_and_wine', 'HasTV': False, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsGoodForGroups': True, 'BYOBCorkage': 'yes_free', 'Caters': True, 'WiFi': 'no', 'RestaurantsReservations': False, 'BYOB': False, 'RestaurantsTableService': False, 'Corkage': False, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': False, 'BikeParking': True, 'OutdoorSeating': True, 'RestaurantsPriceRange2': 1, 'RestaurantsDelivery': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'WheelchairAccessible': True}",B4ZuEVKHnr2blYg-QiGOkw,"['Gluten-Free', 'Asian Fusion', 'Chinese', 'Restaurants', 'Fast Food']",Scottsdale,"{'Monday': '10:30-21:00', 'Tuesday': '10:30-21:00', 'Friday': '10:30-21:30', 'Wednesday': '10:30-21:00', 'Thursday': '10:30-21:00', 'Sunday': '10:30-21:00', 'Saturday': '10:30-21:30'}",1,33.6765257433,-111.923928747,Pei Wei,,85255.0,73,3.0,AZ
"2639 E Broadway Rd, Ste C107","{'RestaurantsTableService': True, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': True}, 'Alcohol': 'none', 'Caters': True, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': True, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",04u-szAykldu-caSDHQaKA,"['Chinese', 'Food', 'Specialty Food', 'Restaurants', 'Ethnic Food']",Mesa,"{'Monday': '11:00-22:00', 'Tuesday': '11:00-22:00', 'Friday': '11:00-23:00', 'Wednesday': '11:00-22:00', 'Thursday': '11:00-22:00', 'Sunday': '12:00-22:00', 'Saturday': '11:00-23:00'}",1,33.4071828572,-111.774254146,Hot Wok Restaurant,,85204.0,44,3.0,AZ
