address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state
7301 E Butherus Dr,"{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'WheelchairAccessible': True, 'BusinessAcceptsCreditCards': True, 'Music': {'dj': True, 'background_music': True, 'no_music': False, 'karaoke': False, 'live': True, 'video': True, 'jukebox': False}, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}, 'DriveThru': False, 'RestaurantsGoodForGroups': True, 'Caters': True, 'WiFi': 'free', 'RestaurantsReservations': True, 'RestaurantsTableService': True, 'Smoking': 'yes', 'GoodForKids': False, 'HappyHour': True, 'GoodForDancing': True, 'BikeParking': True, 'OutdoorSeating': True, 'RestaurantsPriceRange2': 2, 'RestaurantsDelivery': False, 'BestNights': {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'CoatCheck': False, 'RestaurantsTakeOut': True}",VF4KH9JVolOeo2XojphthQ,"['Arts & Entertainment', 'Restaurants', 'Bars', 'Wine Bars', 'American (New)', 'Nightlife', 'Food', 'Burgers', 'Desserts', 'Music Venues']",Scottsdale,"{'Monday': '11:00-2:00', 'Tuesday': '16:00-22:00', 'Friday': '16:00-0:00', 'Wednesday': '16:00-22:00', 'Thursday': '16:00-22:00', 'Sunday': '12:00-0:00', 'Saturday': '12:00-0:00'}",1,33.6222352,-111.92173319999999,BLK Live,,85260.0,85,3.5,AZ
16760 W Bell Rd,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': False, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",SIyWuK96ql4m7cFh9ScPMg,"['Restaurants', 'Burgers', 'Fast Food']",Surprise,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,33.6393375272,-112.419186591,Jack in The Box,,85374.0,20,1.5,AZ
240 W Baseline Rd,"{'GoodForKids': True, 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'RestaurantsTakeOut': True, 'RestaurantsGoodForGroups': False, 'DriveThru': False}",PGJLirDJJy3txBB7JVgs7Q,"['Sandwiches', 'Restaurants', 'Fast Food']",Mesa,{},1,33.3807228,-111.8367745,Subway,,85210.0,6,2.5,AZ
4166 N Scottsdale Rd,"{'RestaurantsTableService': True, 'GoodForMeal': {'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'full_bar', 'Caters': True, 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}}",jRfQX8enRhWHf7V5zP5U8g,"['Pizza', 'Gelato', 'Ice Cream & Frozen Yogurt', 'Sandwiches', 'Food', 'Coffee & Tea', 'Restaurants']",Scottsdale,"{'Monday': '11:00-23:00', 'Tuesday': '11:00-23:00', 'Friday': '11:00-0:00', 'Wednesday': '11:00-23:00', 'Thursday': '11:00-23:00', 'Sunday': '11:00-23:00', 'Saturday': '11:00-0:00'}",1,33.4966591,-111.9264301,The Gelato Spot,,85251.0,370,4.0,AZ
"1489 S Higley Rd, Ste 103","{'RestaurantsTableService': True, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}, 'Alcohol': 'beer_and_wine', 'Caters': True, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'quiet', 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",5S4qWTntF4S-JNTbPNyYPw,"['Food', 'Breakfast & Brunch', 'Restaurants', 'Sandwiches', 'Coffee & Tea']",Gilbert,"{'Monday': '6:00-21:00', 'Tuesday': '6:00-21:00', 'Friday': '6:00-21:00', 'Wednesday': '6:00-21:00', 'Thursday': '6:00-21:00', 'Sunday': '7:00-21:00', 'Saturday': '6:00-21:00'}",1,33.3234736,-111.72053429999998,Bold Roost Espresso Bar and Cafe,,85296.0,114,4.0,AZ
"6825 N 16th St, Ste A6","{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': True, 'HasTV': False, 'RestaurantsGoodForGroups': False, 'NoiseLevel': 'quiet', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': False, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",6epbU1SVzUleAVi_sYRw1Q,"['Sandwiches', 'Fast Food', 'Restaurants']",Phoenix,{},1,33.537179200000004,-112.0465777,Subway,,85016.0,7,4.0,AZ
4502 N 40th St,"{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsGoodForGroups': True, 'Caters': False, 'WiFi': 'no', 'RestaurantsReservations': False, 'BusinessAcceptsBitcoin': False, 'RestaurantsTableService': True, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'DogsAllowed': True, 'BikeParking': True, 'OutdoorSeating': True, 'RestaurantsPriceRange2': 2, 'RestaurantsDelivery': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}}",mUVAMNN7BCQ9HGA9w_7C1g,"['Delis', 'Restaurants', 'American (New)', 'Food Stands', 'Beer', 'Wine & Spirits', 'Burgers', 'Food']",Phoenix,"{'Monday': '11:00-21:00', 'Tuesday': '11:00-21:00', 'Friday': '11:00-21:00', 'Wednesday': '11:00-21:00', 'Thursday': '11:00-21:00', 'Sunday': '11:00-21:00', 'Saturday': '11:00-21:00'}",1,33.502758,-111.99565,Ingo's Tasty Food,,85018.0,374,4.5,AZ
6535 W Indian School Rd,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': True, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'WheelchairAccessible': True, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",i2hPnUeiCzDyyyzLtIWqgw,"['Mexican', 'Fast Food', 'Restaurants']",Phoenix,"{'Monday': '10:00-23:00', 'Tuesday': '10:00-23:00', 'Friday': '10:00-23:00', 'Wednesday': '10:00-23:00', 'Thursday': '10:00-23:00', 'Sunday': '10:00-23:00', 'Saturday': '10:00-23:00'}",1,33.494459899999995,-112.20085700000001,El Pollo Loco,,85033.0,13,2.0,AZ
1532 N 51st Ave,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': False}, 'Alcohol': 'none', 'Caters': False, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'very_loud', 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",9cYYusmNE0qdfT7pqfdc5w,"['Fast Food', 'Burgers', 'Restaurants']",Phoenix,{},1,33.465232199999996,-112.1697371,McDonald's,,85043.0,8,2.5,AZ
2449 S Market St,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': False, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'WheelchairAccessible': True, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",tul3gM5M1bLmf4I-6EHCBg,"['Fast Food', 'Burgers', 'Restaurants']",Gilbert,"{'Monday': '10:30-1:00', 'Tuesday': '10:30-1:00', 'Friday': '10:30-1:30', 'Wednesday': '10:30-1:00', 'Thursday': '10:30-1:00', 'Sunday': '10:30-1:00', 'Saturday': '10:30-1:30'}",1,33.305812,-111.743257,In-N-Out Burger,,85296.0,95,4.0,AZ
3507 W. Peoria Ave.,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': False, 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'WheelchairAccessible': True, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",-2isRNVb6PDuBagELL5EBw,"['Mexican', 'Restaurants', 'Tex-Mex', 'Fast Food']",Phoenix,"{'Monday': '10:00-1:00', 'Tuesday': '10:00-1:00', 'Friday': '10:00-3:00', 'Wednesday': '10:00-1:00', 'Thursday': '10:00-1:00', 'Sunday': '10:00-1:00', 'Saturday': '10:00-3:00'}",1,33.5817130927,-112.135900766,Taco Bell,,85029.0,16,3.0,AZ
2050 S Arizona Ave,"{'RestaurantsTableService': True, 'GoodForMeal': {'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': False, 'HasTV': False, 'RestaurantsGoodForGroups': False, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': False, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",To-Q2f-3DdYtrfBMd4iIpw,"['Fast Food', 'Hot Dogs', 'Restaurants', 'Food', 'Burgers']",Chandler,"{'Monday': '6:00-0:00', 'Tuesday': '6:00-0:00', 'Friday': '6:00-0:00', 'Wednesday': '6:00-0:00', 'Thursday': '6:00-0:00', 'Sunday': '6:00-0:00', 'Saturday': '6:00-0:00'}",1,33.2756187324,-111.842255294,Sonic Drive-In,,85286.0,35,1.5,AZ
5341 N 7th Ave,"{'Alcohol': 'none', 'HasTV': False, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsGoodForGroups': True, 'Caters': True, 'WiFi': 'no', 'RestaurantsReservations': False, 'BusinessAcceptsBitcoin': False, 'RestaurantsTableService': False, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'DogsAllowed': False, 'BikeParking': True, 'OutdoorSeating': False, 'RestaurantsPriceRange2': 1, 'RestaurantsDelivery': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",tCkd8eAx2mR0oioQcqkxPw,"['Restaurants', 'Mexican', 'Fast Food', 'Tex-Mex']",Phoenix,"{'Monday': '11:00-21:00', 'Tuesday': '11:00-21:00', 'Friday': '11:00-21:00', 'Wednesday': '11:00-21:00', 'Thursday': '11:00-21:00', 'Sunday': '11:00-21:00', 'Saturday': '11:00-21:00'}",1,33.5163421,-112.0822543,Mucho Macho Taco,,85013.0,178,4.0,AZ
1090 E Pecos Rd,"{'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': False, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': True}",P6zYuNINXKKm5AZ8P5exmQ,"['Restaurants', 'Burgers', 'Fast Food']",Chandler,"{'Monday': '5:00-22:00', 'Tuesday': '5:00-22:00', 'Friday': '5:00-22:00', 'Wednesday': '5:00-22:00', 'Thursday': '5:00-22:00', 'Sunday': '5:00-22:00', 'Saturday': '5:00-22:00'}",1,33.2922594,-111.8218138,McDonald's,,85225.0,19,2.5,AZ
2734 W Camelback Rd,"{'GoodForMeal': {'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'HasTV': False, 'RestaurantsGoodForGroups': False, 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': False, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': True}",O3fzOdRgcd5UFjymimyJjQ,"['Ice Cream & Frozen Yogurt', 'Food', 'Restaurants', 'Fast Food']",Phoenix,"{'Monday': '10:00-23:00', 'Tuesday': '10:00-23:00', 'Friday': '10:00-23:00', 'Wednesday': '10:00-23:00', 'Thursday': '10:00-23:00', 'Sunday': '11:00-23:00', 'Saturday': '10:00-23:00'}",1,33.5096846,-112.11845600000001,Dairy Queen,,85017.0,18,3.0,AZ
2342 E Thomas Rd,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': True}, 'Alcohol': 'none', 'Caters': False, 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'quiet', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'WheelchairAccessible': True, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",CE6nIZJVgxhpX7oL1cbrzg,"['Fast Food', 'Restaurants', 'Burgers']",Phoenix,{},1,33.4807132,-112.03074140000001,Carls Jr,,85016.0,26,2.0,AZ
5115 N Dysart Rd,{},iHoJViTxMmIpoMlx3lqtxg,"['Chinese', 'Restaurants', 'Asian Fusion', 'Fast Food']",Litchfield Park,"{'Monday': '11:00-20:00', 'Tuesday': '11:00-20:00', 'Friday': '11:00-20:00', 'Wednesday': '11:00-20:00', 'Thursday': '11:00-20:00', 'Sunday': '11:00-20:00', 'Saturday': '11:00-20:00'}",1,33.5095818,-112.339323,Rice Garden,,85340.0,3,1.0,AZ
1849 E Guadalupe Rd,"{'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': True, 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'quiet', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': False}",GFsZyatl9BFg9F3rDtR9aQ,"['Restaurants', 'Fast Food', 'Sandwiches', 'American (Traditional)', 'Food']",Tempe,{},1,33.3633005087,-111.909465904,Subway,,85283.0,9,4.5,AZ
,"{'DogsAllowed': False, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'Caters': True, 'HasTV': False, 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'BusinessAcceptsBitcoin': False, 'BikeParking': False, 'RestaurantsDelivery': False, 'RestaurantsTakeOut': False, 'WheelchairAccessible': False, 'RestaurantsTableService': False}",NwzHJzuhtxiKX9_vsRrOkA,"['Food', 'Hawaiian', 'Poke', 'Sushi Bars', 'Food Trucks', 'Restaurants']",Phoenix,{},1,33.612919500000004,-112.44702749999999,Poke Maki,,85388.0,3,4.5,AZ
3828 N Scottsdale Rd,"{'RestaurantsTableService': True, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'Alcohol': 'full_bar', 'Caters': True, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': True, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'WheelchairAccessible': True, 'BikeParking': True, 'RestaurantsDelivery': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'RestaurantsCounterService': False, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}}",7CPGGNwHibzQtnERq7u2Hw,"['Pizza', 'Event Planning & Services', 'Italian', 'Restaurants', 'Food', 'Caterers']",Scottsdale,"{'Monday': '11:00-22:00', 'Tuesday': '11:00-22:00', 'Friday': '11:00-23:00', 'Wednesday': '11:00-22:00', 'Thursday': '11:00-22:00', 'Sunday': '11:00-21:00', 'Saturday': '11:00-23:00'}",1,33.4925198949,-111.926481351,Buca di Beppo,,85251.0,186,3.0,AZ
1401 N Central Ave,"{'Alcohol': 'none', 'HasTV': False, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsGoodForGroups': True, 'BYOBCorkage': 'no', 'Caters': True, 'WiFi': 'no', 'RestaurantsReservations': False, 'BYOB': False, 'RestaurantsTableService': False, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'Open24Hours': False, 'BikeParking': True, 'OutdoorSeating': True, 'RestaurantsPriceRange2': 1, 'RestaurantsDelivery': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",oMBNvB6tHlwW3UwGBYqljw,"['Desserts', 'Asian Fusion', 'Sushi Bars', 'Food', 'Japanese', 'Restaurants']",Phoenix,"{'Friday': '10:30-18:30', 'Tuesday': '10:30-18:30', 'Thursday': '10:30-18:30', 'Wednesday': '10:30-18:30', 'Monday': '10:30-18:30'}",1,33.4640982988,-112.07356899999999,Phoenix Blue Fin,,85004.0,205,4.0,AZ
13554 W Van Buren St,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': False, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",RZyWQxmY_WUsjBKK90WNwg,"['Fast Food', 'Chicken Wings', 'Restaurants']",Goodyear,"{'Monday': '10:00-21:00', 'Tuesday': '10:00-21:00', 'Friday': '10:00-21:00', 'Wednesday': '10:00-21:00', 'Thursday': '10:00-21:00', 'Sunday': '10:00-21:00', 'Saturday': '10:00-21:00'}",1,33.4502241931,-112.351388872,Church's Chicken,,85395.0,10,2.0,AZ
1858 W Baseline Rd,"{'DogsAllowed': False, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Caters': True, 'RestaurantsReservations': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'RestaurantsDelivery': False, 'RestaurantsTakeOut': True, 'RestaurantsGoodForGroups': False, 'WheelchairAccessible': True}",b7DQpuJ-heKrgEtreYrx8A,"['Restaurants', 'Bakeries', 'Food', 'Ethnic Grocery', 'Specialty Food', 'Grocery', 'Meat Shops', 'Mediterranean']",Mesa,"{'Monday': '8:00-21:00', 'Tuesday': '8:00-21:00', 'Friday': '8:00-21:00', 'Wednesday': '8:00-21:00', 'Thursday': '8:00-21:00', 'Sunday': '8:00-21:00', 'Saturday': '8:00-21:00'}",1,33.378699,-111.874145,Baiz Market Place,,85202.0,24,4.0,AZ
6977 N Hayden Rd,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': True, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'quiet', 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': False, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",eVNKGHD1H5vFYPqT9QjoHQ,"['Fast Food', 'Restaurants', 'Sandwiches']",Scottsdale,{},1,33.5375457,-111.90801689999999,Subway,,85250.0,11,4.5,AZ
20283 N Lake Pleasant Rd,"{'BusinessAcceptsCreditCards': True, 'GoodForKids': True, 'RestaurantsTakeOut': True, 'RestaurantsDelivery': False}",l_ghbdL6v2uY-wFy2aZN7A,"['Restaurants', 'Fast Food', 'Sandwiches']",Peoria,{},1,33.6679775,-112.2781022,Subway,,85382.0,4,2.0,AZ
